Location,Date,Year,Plant_Date,Days_After_Planting,County,LocMinTempC,LocMaxTempC,LocMinTempF,LocMaxTempF,PRISMMinTempC,PRISMMaxTempC,PRISMMinTempF,PRISMMaxTempF,CIMIS,StatMinTempC,StatMaxTempC,StatMinTempF,StatMaxTempF,MINDif_OUT,MAXDif_OUT,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401
BosworthRue,2016-09-05,2016,2016-05-16,112,Yuba,10.5,29.11111111,50.9,84.4,12.36699963,26.50399971,54.26059933,79.70719948,Verona235,,,47.6,90.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-06,2016,2016-05-16,113,Yuba,9.666666667,30.94444444,49.4,87.7,12.07999992,31.25499916,53.74399986,88.25899849,Verona235,,,57.1,94.6,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-07,2016,2016-05-16,114,Yuba,10.55555556,32.38888889,51,90.3,12.68799973,32.79100037,54.83839951,91.02380066,Verona235,,,62.2,95.8,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-08,2016,2016-05-16,115,Yuba,12.83333333,33.27777778,55.1,91.9,14.03999996,35.02899933,57.27199993,95.05219879,Verona235,,,59.7,94.4,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-09,2016,2016-05-16,116,Yuba,12.05555556,31.94444444,53.7,89.5,15.75399971,33.83499908,60.35719948,92.90299835,Verona235,,,52.5,94.9,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-10,2016,2016-05-16,117,Yuba,13.11111111,32.33333333,55.6,90.2,14.12699986,33.43500137,57.42859974,92.18300247,Verona235,,,53.5,90.4,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-11,2016,2016-05-16,118,Yuba,11.83333333,26.94444444,53.3,80.5,15.10099983,33.48899841,59.1817997,92.28019714,Verona235,,,53.5,80.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-12,2016,2016-05-16,119,Yuba,11.55555556,23.94444444,52.8,75.1,12.96199989,28.81900024,55.33159981,83.87420044,Verona235,,,50.2,81.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-13,2016,2016-05-16,120,Yuba,11.38888889,22.61111111,52.5,72.7,11.58199978,25.10400009,52.8475996,77.18720016,Verona235,,,47.2,77.4,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-14,2016,2016-05-16,121,Yuba,8.555555556,27.05555556,47.4,80.7,11.94699955,23.90099907,53.50459919,75.02179832,Verona235,,,48.4,84.6,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-15,2016,2016-05-16,122,Yuba,8,29.27777778,46.4,84.7,10.28100014,27.27599907,50.50580025,81.09679832,Verona235,,,45.4,87.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-16,2016,2016-05-16,123,Yuba,10,32.61111111,50,90.7,11.01599979,29.74300003,51.82879963,85.53740005,Verona235,,,47.6,93.5,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-17,2016,2016-05-16,124,Yuba,10.33333333,33.83333333,50.6,92.9,12.16499996,32.58800125,53.89699993,90.65840225,Verona235,,,48.1,92.7,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-18,2016,2016-05-16,125,Yuba,11.11111111,35.83333333,52,96.5,13.41100025,34.00500107,56.13980045,93.20900192,Verona235,,,51.4,95.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-19,2016,2016-05-16,126,Yuba,13.66666667,33.55555556,56.6,92.4,14.59700012,35.90100098,58.27460022,96.62180176,Verona235,,,53.5,98.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-20,2016,2016-05-16,127,Yuba,17.77777778,30.5,64,86.9,16.79400063,36.86299896,62.22920113,98.35339813,Verona235,,,57.8,89.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-21,2016,2016-05-16,128,Yuba,15.05555556,25.55555556,59.1,78,18.42000008,33.21099854,65.15600014,91.77979736,Verona235,,,50.9,83.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-22,2016,2016-05-16,129,Yuba,10.61111111,23.83333333,51.1,74.9,11.93999958,27.14999962,53.49199924,80.86999931,Verona235,,,45.8,75.9,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-23,2016,2016-05-16,130,Yuba,6.277777778,26.16666667,43.3,79.1,9.840000153,24.06800079,49.71200027,75.32240143,Verona235,,,42.7,81.7,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-24,2016,2016-05-16,131,Yuba,8.388888889,30.61111111,47.1,87.1,9.352999687,27.7310009,48.83539944,81.91580162,Verona235,,,47.2,90.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-25,2016,2016-05-16,132,Yuba,7.166666667,33.05555556,44.9,91.5,11.875,32.80699921,53.375,91.05259857,Verona235,,,46.2,94.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-26,2016,2016-05-16,133,Yuba,9.666666667,35.44444444,49.4,95.8,12.6260004,35.18999863,54.72680073,95.34199753,Verona235,,,53.0,99.7,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-27,2016,2016-05-16,134,Yuba,10.38888889,34.5,50.7,94.1,14.28899956,35.57500076,57.7201992,96.03500137,Verona235,,,53.3,94.9,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-28,2016,2016-05-16,135,Yuba,10.94444444,31.94444444,51.7,89.5,15.3409996,35.19400024,59.61379929,95.34920044,Verona235,,,51.9,95.9,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-29,2016,2016-05-16,136,Yuba,11.61111111,29.33333333,52.9,84.8,15.34300041,33.43099976,59.61740074,92.17579956,Verona235,,,52.5,84.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-09-30,2016,2016-05-16,137,Yuba,11.72222222,26.33333333,53.1,79.4,13.22799969,30.66399956,55.81039944,87.1951992,Verona235,,,49.8,76.6,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-01,2016,2016-05-16,138,Yuba,5.611111111,24.33333333,42.1,75.8,9.472000122,26.51799965,49.04960022,79.73239937,Verona235,,,39.1,77.4,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-02,2016,2016-05-16,139,Yuba,5.5,20.72222222,41.9,69.3,7.465000153,24.64800072,45.43700027,76.36640129,Verona235,,,42.5,71.3,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-03,2016,2016-05-16,140,Yuba,3.611111111,17.38888889,38.5,63.3,8.12899971,20.73699951,46.63219948,69.32659912,Verona235,,,39.1,63.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-04,2016,2016-05-16,141,Yuba,4.333333333,22.77777778,39.8,73,7.949999809,17.19199944,46.30999966,62.94559898,Verona235,,,42.6,74.4,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-05,2016,2016-05-16,142,Yuba,3.222222222,24.11111111,37.8,75.4,6.874000072,22.74300003,44.37320013,72.93740005,Verona235,,,39.2,76.3,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-06,2016,2016-05-16,143,Yuba,3.111111111,26.55555556,37.6,79.8,7.169000149,24.22599983,44.90420027,75.6067997,Verona235,,,42.2,80.4,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-07,2016,2016-05-16,144,Yuba,4.611111111,28.11111111,40.3,82.6,7.972000122,26.46299934,46.34960022,79.63339882,Verona235,,,38.8,84.7,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-08,2016,2016-05-16,145,Yuba,7.666666667,30.55555556,45.8,87,8.210000038,28.83200073,46.77800007,83.89760132,Verona235,,,0.0,0.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-09,2016,2016-05-16,146,Yuba,5.777777778,31,42.4,87.8,10.65400028,30.83799934,51.17720051,87.50839882,Verona235,,,0.0,0.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-10,2016,2016-05-16,147,Yuba,7,29.16666667,44.6,84.5,10.1239996,31.43600082,50.22319927,88.58480148,Verona235,,,0.0,0.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-11,2016,2016-05-16,148,Yuba,9.5,25.61111111,49.1,78.1,10.88199997,28.97800064,51.58759995,84.16040115,Verona235,,,51.6,83.3,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-12,2016,2016-05-16,149,Yuba,7.055555556,25.61111111,44.7,78.1,10.17000008,25.69000053,50.30600014,78.24200096,Verona235,,,41.4,77.6,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2016-10-13,2016,2016-05-16,150,Yuba,13.27777778,22.44444444,55.9,72.4,8.44699955,25.04000092,47.20459919,77.07200165,Verona235,,,51.9,74.1,1,0,Heading,Heading,Heading,Heading,Heading,Notplanted
BosworthRue,2017-05-23,2017,2017-05-23,0,Yuba,25.45277778,35.395,77.815,95.711,16.08699989,35.83599854,60.95659981,96.50479736,Verona235,,,58.2,98.2,1,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-05-24,2017,2017-05-23,1,Yuba,17.86722222,29.64,64.161,85.352,17.56299973,36.73400116,63.61339951,98.12120209,Verona235,,,54.5,83.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-05-25,2017,2017-05-23,2,Yuba,13.35277778,22.27388889,56.035,72.093,12.36400032,30.82900047,54.25520058,87.49220085,Verona235,,,51.3,72.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-05-26,2017,2017-05-23,3,Yuba,12.94388889,22.32111111,55.299,72.178,11.86900043,23.72900009,53.36420078,74.71220016,Verona235,,,50.2,71.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-05-27,2017,2017-05-23,4,Yuba,13.73777778,26.30388889,56.728,79.347,11.84200001,23.2329998,53.31560001,73.81939964,Verona235,,,52.1,79.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-05-28,2017,2017-05-23,5,Yuba,15.19888889,30.545,59.358,86.981,12.77200031,27.1779995,54.98960056,80.92039909,Verona235,,,52.3,86.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-05-29,2017,2017-05-23,6,Yuba,16.46277778,30.39388889,61.633,86.709,12.56599998,31.06599998,54.61879997,87.91879997,Verona235,,,54.0,85.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-05-30,2017,2017-05-23,7,Yuba,14.79222222,26.91611111,58.626,80.449,14.10499954,31.31500053,57.38899918,88.36700096,Verona235,,,53.0,78.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-05-31,2017,2017-05-23,8,Yuba,14.05,26.42611111,57.29,79.567,13.40999985,28.07999992,56.13799973,82.54399986,Verona235,,,55.5,81.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-01,2017,2017-05-23,9,Yuba,16.36777778,29.09,61.462,84.362,13.46199989,26.68400002,56.23159981,80.03120003,Verona235,,,57.0,86.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-02,2017,2017-05-23,10,Yuba,17.20111111,31.765,62.962,89.177,14.69799995,29.87700081,58.45639992,85.77860146,Verona235,,,53.5,91.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-03,2017,2017-05-23,11,Yuba,18.88888889,31.02611111,66,87.847,14.86699963,32.96300125,58.76059933,91.33340225,Verona235,,,58.8,88.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-04,2017,2017-05-23,12,Yuba,16.55777778,30.67222222,61.804,87.21,15.39299965,32.30500031,59.70739937,90.14900055,Verona235,,,56.0,85.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-05,2017,2017-05-23,13,Yuba,16.65388889,32.33,61.977,90.194,12.93999958,32.27099991,55.29199924,90.08779984,Verona235,,,48.7,95.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-06,2017,2017-05-23,14,Yuba,17.58222222,32.12388889,63.648,89.823,12.64599991,33.36899948,54.76279984,92.06419907,Verona235,,,51.4,89.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-07,2017,2017-05-23,15,Yuba,16.65388889,26.965,61.977,80.537,15.03999996,33.69499969,59.07199993,92.65099945,Verona235,,,55.7,81.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-08,2017,2017-05-23,16,Yuba,10.71222222,20.12611111,51.282,68.227,14.80300045,28.9279995,58.64540081,84.07039909,Verona235,,,49.4,72.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-09,2017,2017-05-23,17,Yuba,15.62888889,24.07388889,60.132,75.333,10.38799953,20.60000038,50.69839916,69.08000069,Verona235,,,53.5,76.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-10,2017,2017-05-23,18,Yuba,11.73388889,23.4,53.121,74.12,11.24600029,25.81200027,52.24280052,78.46160049,Verona235,,,48.9,76.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-11,2017,2017-05-23,19,Yuba,12.53388889,19.50777778,54.561,67.114,10.45899963,23.92300034,50.82619934,75.0614006,Verona235,,,50.3,68.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-12,2017,2017-05-23,20,Yuba,12.53388889,22.20222222,54.561,71.964,10.83100033,20.38699913,51.49580059,68.69659843,Verona235,,,49.9,73.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-13,2017,2017-05-23,21,Yuba,14.02611111,27.80111111,57.247,82.042,11.2670002,23.04800034,52.28060036,73.4864006,Verona235,,,48.5,85.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-14,2017,2017-05-23,22,Yuba,15.55722222,31.63722222,60.003,88.947,11.24400043,29.04299927,52.23920078,84.27739868,Verona235,,,51.2,92.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-15,2017,2017-05-23,23,Yuba,17.605,32.38111111,63.689,90.286,13.53199959,32.66400146,56.35759926,90.79520264,Verona235,,,53.6,94.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-16,2017,2017-05-23,24,Yuba,20.07888889,34.78277778,68.142,94.609,15.45199966,34.47499847,59.8135994,94.05499725,Verona235,,,64.5,97.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-17,2017,2017-05-23,25,Yuba,22.10611111,34.57222222,71.791,94.23,19.00600052,37.19599915,66.21080093,98.95279846,Verona235,,,65.2,95.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-18,2017,2017-05-23,26,Yuba,22.96777778,38.56,73.342,101.408,22.92099953,37.59799957,73.25779915,99.67639923,Verona235,,,71.4,106.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-19,2017,2017-05-23,27,Yuba,24.84722222,38.84,76.725,101.912,24.78300095,41.31499863,76.6094017,106.3669975,Verona235,,,70.0,103.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-20,2017,2017-05-23,28,Yuba,24.75,38.95222222,76.55,102.114,23.99600029,41.44400024,75.19280052,106.5992004,Verona235,,,64.1,105.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-21,2017,2017-05-23,29,Yuba,24.21888889,39.29,75.594,102.722,23.07900047,40.60300064,73.54220085,105.0854012,Verona235,,,63.3,107.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-22,2017,2017-05-23,30,Yuba,23.85722222,37.48,74.943,99.464,23.22900009,41.21099854,73.81220016,106.1797974,Verona235,,,67.8,102.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-23,2017,2017-05-23,31,Yuba,21.98722222,36.49777778,71.577,97.696,22.16900063,41.73799896,71.90420113,107.1283981,Verona235,,,64.8,100.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-24,2017,2017-05-23,32,Yuba,20.48388889,34.51888889,68.871,94.134,20.04100037,39.46300125,68.07380066,103.0334023,Verona235,,,58.1,97.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-25,2017,2017-05-23,33,Yuba,18.93722222,32.20111111,66.087,89.962,19.28800011,37.6590004,66.71840019,99.78620071,Verona235,,,59.1,90.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-26,2017,2017-05-23,34,Yuba,15.485,28.51777778,59.873,83.332,15.75899982,34.96500015,60.36619968,94.93700027,Verona235,,,56.0,87.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-27,2017,2017-05-23,35,Yuba,14.72111111,29.89,58.498,85.802,14.87300014,31.45599937,58.77140026,88.62079887,Verona235,,,56.0,90.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-28,2017,2017-05-23,36,Yuba,14.69722222,31.45888889,58.455,88.626,14.20300007,32.48500061,57.56540012,90.4730011,Verona235,,,55.8,93.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-29,2017,2017-05-23,37,Yuba,16.20111111,33.62611111,61.162,92.527,14.50300026,33.74100113,58.10540047,92.73380203,Verona235,,,55.0,96.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-06-30,2017,2017-05-23,38,Yuba,16.43888889,32.25277778,61.59,90.055,16.08200073,35.13899994,60.94760132,95.25019989,Verona235,,,56.4,95.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-01,2017,2017-05-23,39,Yuba,16.70111111,31.61222222,62.062,88.902,15.07199955,35.23099899,59.12959919,95.41579819,Verona235,,,56.0,93.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-02,2017,2017-05-23,40,Yuba,18.985,32.94888889,66.173,91.308,15.70899963,33.70199966,60.27619934,92.6635994,Verona235,,,55.1,96.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-03,2017,2017-05-23,41,Yuba,18.81777778,30.925,65.872,87.665,16.95199966,35.81200027,62.5135994,96.46160049,Verona235,,,59.4,92.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-04,2017,2017-05-23,42,Yuba,17.29611111,32.79388889,63.133,91.029,16.89699936,34.73500061,62.41459885,94.5230011,Verona235,,,60.2,95.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-05,2017,2017-05-23,43,Yuba,17.77222222,32.175,63.99,89.915,16.77700043,36.07699966,62.19860077,96.9385994,Verona235,,,58.6,92.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-06,2017,2017-05-23,44,Yuba,18.485,36.82388889,65.273,98.283,16.09600067,34.78900146,60.97280121,94.62020264,Verona235,,,55.1,104.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-07,2017,2017-05-23,45,Yuba,19.555,36.66111111,67.199,97.99,16.47299957,39.61600113,61.65139923,103.308802,Verona235,,,59.7,103.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-08,2017,2017-05-23,46,Yuba,20.17388889,36.17277778,68.313,97.111,19.33099937,41.7159996,66.79579887,107.0887993,Verona235,,,62.2,101.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-09,2017,2017-05-23,47,Yuba,18.93722222,35.475,66.087,95.855,19.24500084,40.65000153,66.64100151,105.1700027,Verona235,,,59.2,98.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-10,2017,2017-05-23,48,Yuba,17.74777778,32.45777778,63.946,90.424,19.01499939,38.99900055,66.2269989,102.198201,Verona235,,,60.2,96.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-11,2017,2017-05-23,49,Yuba,18.08111111,31.00111111,64.546,87.802,17.72299957,37.65399933,63.90139923,99.77719879,Verona235,,,59.0,92.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-12,2017,2017-05-23,50,Yuba,16.70111111,32.43277778,62.062,90.379,17.73800087,35.32799911,63.92840157,95.59039841,Verona235,,,56.4,94.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-13,2017,2017-05-23,51,Yuba,17.81888889,32.74222222,64.074,90.936,17.38100052,35.25699997,63.28580093,95.46259995,Verona235,,,58.8,94.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-14,2017,2017-05-23,52,Yuba,17.86722222,34.51888889,64.161,94.134,17.37599945,35.9679985,63.27679901,96.74239731,Verona235,,,56.4,96.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-15,2017,2017-05-23,53,Yuba,17.08222222,37.81111111,62.748,100.06,16.82900047,36.45299911,62.29220085,97.61539841,Verona235,,,53.9,101.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-16,2017,2017-05-23,54,Yuba,19.555,39.43111111,67.199,102.976,17.23699951,38.58300018,63.02659912,101.4494003,Verona235,,,64.0,106.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-17,2017,2017-05-23,55,Yuba,18.93722222,34.07111111,66.087,93.328,19.875,40.56200027,67.775,105.0116005,Verona235,,,62.4,98.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
BosworthRue,2017-07-18,2017,2017-05-23,56,Yuba,16.70111111,29.34,62.062,84.812,19.98600006,38.86299896,67.97480011,101.9533981,Verona235,,,61.1,90.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
